User,User Category,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3
User_92,Apotics,Amoxicillin,Antibiotic,103,27,0.7759736089120752,,,
User_92,Apotics,Azithromycin,Antibiotic,127,22,0.7085893581506958,,,
User_92,Apotics,Ciprofloxacin,Antibiotic,171,13,0.7178876573161806,,,
User_92,Apotics,Doxycycline,Antibiotic,242,21,0.8652229842673216,,,
User_92,Apotics,Clindamycin,Antibiotic,195,19,0.7267009533948039,,,
User_92,Apotics,Oseltamivir,Antiviral,435,25,0.7499242852932819,,,
User_92,Apotics,Acyclovir,Antiviral,416,24,0.9994832286619739,,,
User_92,Apotics,Remdesivir,Antiviral,125,26,0.7860437874320461,,,
User_92,Apotics,Favipiravir,Antiviral,335,12,0.9218510364718249,,,
User_92,Apotics,Zanamivir,Antiviral,346,10,0.9715234383383444,,,
User_92,Apotics,Metformin,Diabetes,147,22,0.8464276780794927,,,
User_92,Apotics,Insulin,Diabetes,395,14,0.8562974165948072,,,
User_92,Apotics,Glipizide,Diabetes,115,22,0.8734987308112913,,,
User_92,Apotics,Sitagliptin,Diabetes,104,26,0.7320650125261093,,,
User_92,Apotics,Pioglitazone,Diabetes,217,9,0.8867878082085758,,,
User_92,Apotics,Atorvastatin,Cardiovascular,423,14,0.7301102485285161,,,
User_92,Apotics,Simvastatin,Cardiovascular,312,25,0.987299042442692,,,
User_92,Apotics,Lisinopril,Cardiovascular,210,7,0.7991142802988912,,,
User_92,Apotics,Amlodipine,Cardiovascular,443,20,0.8014856776629726,,,
User_92,Apotics,Losartan,Cardiovascular,449,27,0.809507591211647,,,
User_92,Apotics,Furosemide,Cardiovascular,146,12,0.8509685036158352,,,
User_92,Apotics,Hydrochlorothiazide,Cardiovascular,320,18,0.9992541236985688,,,
User_92,Apotics,Spironolactone,Cardiovascular,96,9,0.7535194755785742,,,
User_92,Apotics,Warfarin,Cardiovascular,206,10,0.944205020655979,,,
User_92,Apotics,Clopidogrel,Cardiovascular,445,8,0.9365745295325413,,,
User_92,Apotics,Dexamethasone,Immunosuppressant,59,22,0.8303269778089615,,,
User_92,Apotics,Prednisone,Immunosuppressant,220,27,0.7057746891546681,,,
User_92,Apotics,Hydrocortisone,Immunosuppressant,417,27,0.9926814905767336,,,
User_92,Apotics,Methotrexate,Immunosuppressant,237,18,0.967970844162984,,,
User_92,Apotics,Mycophenolate,Immunosuppressant,54,13,0.8625060472101185,,,
User_92,Apotics,Levothyroxine,Endocrine,451,27,0.8636088556400925,,,
User_92,Apotics,Propylthiouracil,Endocrine,275,16,0.7999117706090182,,,
User_92,Apotics,Methimazole,Endocrine,298,14,0.8507919414926606,,,
User_92,Apotics,Fluoxetine,Psychiatric,273,7,0.9907747416467526,,,
User_92,Apotics,Sertraline,Psychiatric,234,25,0.7586998886876027,,,
User_92,Apotics,Diazepam,Psychiatric,467,17,0.7459340337316595,,,
User_92,Apotics,Lorazepam,Psychiatric,72,28,0.71259115102182,,,
User_92,Apotics,Alprazolam,Psychiatric,89,21,0.9594981919088603,,,
User_92,Apotics,Haloperidol,Psychiatric,69,19,0.7711953112611672,,,
User_92,Apotics,Risperidone,Psychiatric,293,10,0.9813963596378491,,,
User_92,Apotics,Omeprazole,Gastrointestinal,85,19,0.9093391099187571,,,
User_92,Apotics,Ranitidine,Gastrointestinal,203,29,0.8254792242707727,,,
User_92,Apotics,Pantoprazole,Gastrointestinal,140,12,0.7562233863951331,,,
User_92,Apotics,Esomeprazole,Gastrointestinal,87,9,0.880307763246607,,,
User_92,Apotics,Lansoprazole,Gastrointestinal,399,27,0.9342834456851461,,,
User_93,Apotics,Paracetamol,Painkiller,87,26,0.9240179311603095,,,
User_93,Apotics,Ibuprofen,Painkiller,408,24,0.8129165489324832,,,
User_93,Apotics,Aspirin,Painkiller,117,10,0.9668340275055032,,,
User_93,Apotics,Naproxen,Painkiller,385,20,0.8415812097265882,,,
User_93,Apotics,Ketoprofen,Painkiller,211,28,0.8089567588272547,,,
User_93,Apotics,Amoxicillin,Antibiotic,457,13,0.829890264099716,,,
User_93,Apotics,Azithromycin,Antibiotic,341,13,0.946825004429537,,,
User_93,Apotics,Ciprofloxacin,Antibiotic,171,12,0.8870314401082335,,,
User_93,Apotics,Doxycycline,Antibiotic,311,8,0.7462048976123098,,,
User_93,Apotics,Clindamycin,Antibiotic,399,13,0.8182774706487236,,,
User_93,Apotics,Oseltamivir,Antiviral,169,20,0.8427945071047661,,,
User_93,Apotics,Acyclovir,Antiviral,74,28,0.9186706407372249,,,
User_93,Apotics,Remdesivir,Antiviral,136,25,0.9504908648443557,,,
User_93,Apotics,Favipiravir,Antiviral,394,16,0.9443257591644025,,,
User_93,Apotics,Zanamivir,Antiviral,382,28,0.8110960526351566,,,
User_93,Apotics,Metformin,Diabetes,474,19,0.8571979502394002,,,
User_93,Apotics,Insulin,Diabetes,470,20,0.7061476140633923,,,
User_93,Apotics,Glipizide,Diabetes,377,13,0.8560638066270487,,,
User_93,Apotics,Sitagliptin,Diabetes,308,29,0.9826427446841214,,,
User_93,Apotics,Pioglitazone,Diabetes,281,7,0.7309776428308248,,,
User_93,Apotics,Atorvastatin,Cardiovascular,68,8,0.830812474873885,,,
User_93,Apotics,Simvastatin,Cardiovascular,224,20,0.9417784460246076,,,
User_93,Apotics,Lisinopril,Cardiovascular,388,25,0.8385311099188837,,,
User_93,Apotics,Amlodipine,Cardiovascular,395,23,0.7980223187432114,,,
User_93,Apotics,Losartan,Cardiovascular,324,22,0.8066310042173594,,,
User_93,Apotics,Furosemide,Cardiovascular,196,7,0.9084015188790873,,,
User_93,Apotics,Hydrochlorothiazide,Cardiovascular,206,29,0.7734368557088274,,,
User_93,Apotics,Spironolactone,Cardiovascular,143,23,0.9546258101695705,,,
User_93,Apotics,Warfarin,Cardiovascular,235,14,0.9811337481764416,,,
User_93,Apotics,Clopidogrel,Cardiovascular,91,19,0.796553990560396,,,
User_93,Apotics,Dexamethasone,Immunosuppressant,347,25,0.7027016992793426,,,
User_93,Apotics,Prednisone,Immunosuppressant,261,22,0.7413184904551423,,,
User_93,Apotics,Hydrocortisone,Immunosuppressant,303,21,0.8528448213531743,,,
User_93,Apotics,Methotrexate,Immunosuppressant,147,19,0.8387689924941398,,,
User_93,Apotics,Mycophenolate,Immunosuppressant,328,23,0.7645661935799136,,,
User_93,Apotics,Levothyroxine,Endocrine,359,15,0.7954029114442894,,,
User_93,Apotics,Propylthiouracil,Endocrine,109,15,0.8295198471528548,,,
User_93,Apotics,Methimazole,Endocrine,282,20,0.8538647807528721,,,
User_93,Apotics,Fluoxetine,Psychiatric,257,29,0.9423795533688157,,,
User_93,Apotics,Sertraline,Psychiatric,226,19,0.8327473941004112,,,
User_93,Apotics,Diazepam,Psychiatric,216,7,0.8482377223423812,,,
User_93,Apotics,Lorazepam,Psychiatric,489,15,0.8632600006340884,,,
User_93,Apotics,Alprazolam,Psychiatric,461,19,0.911780985313486,,,
User_93,Apotics,Haloperidol,Psychiatric,345,21,0.903670906257912,,,
User_93,Apotics,Risperidone,Psychiatric,87,10,0.8296813863364505,,,
User_93,Apotics,Omeprazole,Gastrointestinal,369,24,0.9594267686811548,,,
User_93,Apotics,Ranitidine,Gastrointestinal,239,18,0.9142213528427005,,,
User_93,Apotics,Pantoprazole,Gastrointestinal,79,27,0.7129383364656485,,,
User_93,Apotics,Esomeprazole,Gastrointestinal,109,12,0.9560441999579469,,,
User_93,Apotics,Lansoprazole,Gastrointestinal,451,26,0.7907150818337281,,,
User_94,Apotics,Paracetamol,Painkiller,279,27,0.7991898864578626,,,
User_94,Apotics,Ibuprofen,Painkiller,195,29,0.8437122177023841,,,
User_94,Apotics,Aspirin,Painkiller,215,18,0.883746852129125,,,
User_94,Apotics,Naproxen,Painkiller,293,23,0.9301834903160945,,,
User_94,Apotics,Ketoprofen,Painkiller,434,9,0.8976358353042738,,,
User_94,Apotics,Amoxicillin,Antibiotic,454,29,0.8483769334029441,,,
User_94,Apotics,Azithromycin,Antibiotic,388,19,0.814595040907091,,,
User_94,Apotics,Ciprofloxacin,Antibiotic,415,26,0.8403956098311826,,,
User_94,Apotics,Doxycycline,Antibiotic,136,13,0.7219155330431981,,,
User_94,Apotics,Clindamycin,Antibiotic,76,20,0.9574874006659317,,,
User_94,Apotics,Oseltamivir,Antiviral,397,24,0.735358032603931,,,
User_94,Apotics,Acyclovir,Antiviral,276,12,0.8563446716515271,,,
User_94,Apotics,Remdesivir,Antiviral,90,15,0.8574450251094223,,,
User_94,Apotics,Favipiravir,Antiviral,240,21,0.8175529038798557,,,
User_94,Apotics,Zanamivir,Antiviral,327,22,0.7754636659398834,,,
User_94,Apotics,Metformin,Diabetes,191,12,0.757597585069237,,,
User_94,Apotics,Insulin,Diabetes,326,20,0.8347779675792517,,,
User_94,Apotics,Glipizide,Diabetes,269,20,0.9568438450858862,,,
User_94,Apotics,Sitagliptin,Diabetes,247,26,0.7551185021024311,,,
User_94,Apotics,Pioglitazone,Diabetes,477,13,0.9683149229115567,,,
User_94,Apotics,Atorvastatin,Cardiovascular,435,23,0.9033605848173236,,,
User_94,Apotics,Simvastatin,Cardiovascular,342,16,0.748313864488204,,,
User_94,Apotics,Lisinopril,Cardiovascular,422,12,0.7674850131631101,,,
User_94,Apotics,Amlodipine,Cardiovascular,280,12,0.8689282833617478,,,
User_94,Apotics,Losartan,Cardiovascular,406,9,0.8918851373807068,,,
User_94,Apotics,Furosemide,Cardiovascular,250,12,0.7053620592508947,,,
User_94,Apotics,Hydrochlorothiazide,Cardiovascular,263,26,0.9040428528735031,,,
User_94,Apotics,Spironolactone,Cardiovascular,107,10,0.8691410173334932,,,
User_94,Apotics,Warfarin,Cardiovascular,442,7,0.9733768455502865,,,
User_94,Apotics,Clopidogrel,Cardiovascular,81,8,0.8252043760912424,,,
User_94,Apotics,Dexamethasone,Immunosuppressant,400,20,0.707251105640051,,,
User_94,Apotics,Prednisone,Immunosuppressant,319,22,0.8998578880799293,,,
User_94,Apotics,Hydrocortisone,Immunosuppressant,480,25,0.7420193678076809,,,
User_94,Apotics,Methotrexate,Immunosuppressant,150,11,0.8168647493444567,,,
User_94,Apotics,Mycophenolate,Immunosuppressant,357,10,0.9733706246343079,,,
User_94,Apotics,Levothyroxine,Endocrine,67,9,0.8072921648766733,,,
User_94,Apotics,Propylthiouracil,Endocrine,216,14,0.8719083880695165,,,
User_94,Apotics,Methimazole,Endocrine,261,21,0.8190735771960086,,,
User_94,Apotics,Fluoxetine,Psychiatric,322,28,0.8575606600692391,,,
User_94,Apotics,Sertraline,Psychiatric,113,18,0.8574065236280433,,,
User_94,Apotics,Diazepam,Psychiatric,223,21,0.922737269264067,,,
User_94,Apotics,Lorazepam,Psychiatric,150,22,0.8104931146260195,,,
User_94,Apotics,Alprazolam,Psychiatric,433,26,0.9878318787223495,,,
User_94,Apotics,Haloperidol,Psychiatric,154,28,0.926528190189444,,,
User_94,Apotics,Risperidone,Psychiatric,218,10,0.7796632554409724,,,
User_94,Apotics,Omeprazole,Gastrointestinal,370,24,0.9682908679955944,,,
User_94,Apotics,Ranitidine,Gastrointestinal,249,22,0.8585619581068864,,,
User_94,Apotics,Pantoprazole,Gastrointestinal,391,24,0.9062506278413248,,,
User_94,Apotics,Esomeprazole,Gastrointestinal,381,25,0.8376420862807107,,,
User_94,Apotics,Lansoprazole,Gastrointestinal,364,11,0.8177334545627711,,,
User_95,Apotics,Paracetamol,Painkiller,216,16,0.9533278999360261,,,
User_95,Apotics,Ibuprofen,Painkiller,312,11,0.8800043432441906,,,
User_95,Apotics,Aspirin,Painkiller,237,26,0.8622827080014781,,,
User_95,Apotics,Naproxen,Painkiller,73,20,0.8411515236976981,,,
User_95,Apotics,Ketoprofen,Painkiller,59,23,0.9646144558023095,,,
User_95,Apotics,Amoxicillin,Antibiotic,307,22,0.8766830945522046,,,
User_95,Apotics,Azithromycin,Antibiotic,120,22,0.7777117630361544,,,
User_95,Apotics,Ciprofloxacin,Antibiotic,167,15,0.8240419792365905,,,
User_95,Apotics,Doxycycline,Antibiotic,289,15,0.7645067708068554,,,
User_95,Apotics,Clindamycin,Antibiotic,398,23,0.7544523884864486,,,
User_95,Apotics,Oseltamivir,Antiviral,92,14,0.9315416405434704,,,
User_95,Apotics,Acyclovir,Antiviral,388,26,0.8702457633350789,,,
User_95,Apotics,Remdesivir,Antiviral,345,13,0.8793387498168499,,,
User_95,Apotics,Favipiravir,Antiviral,108,19,0.7742054115453229,,,
User_95,Apotics,Zanamivir,Antiviral,391,23,0.8318344669878761,,,
User_95,Apotics,Metformin,Diabetes,391,8,0.8367747811066342,,,
User_95,Apotics,Insulin,Diabetes,162,19,0.9396062112791087,,,
User_95,Apotics,Glipizide,Diabetes,305,28,0.7115849816836752,,,
User_95,Apotics,Sitagliptin,Diabetes,307,8,0.7673916329287327,,,
User_95,Apotics,Pioglitazone,Diabetes,353,13,0.9635551627192047,,,
User_95,Apotics,Atorvastatin,Cardiovascular,361,18,0.7097380425286829,,,
User_95,Apotics,Simvastatin,Cardiovascular,360,20,0.8112131971113352,,,
User_95,Apotics,Lisinopril,Cardiovascular,85,24,0.7149423632750265,,,
User_95,Apotics,Amlodipine,Cardiovascular,66,13,0.7195016468232418,,,
User_95,Apotics,Losartan,Cardiovascular,111,11,0.9498325093682047,,,
User_95,Apotics,Furosemide,Cardiovascular,415,8,0.9183502487738114,,,
User_95,Apotics,Hydrochlorothiazide,Cardiovascular,480,13,0.7861637713382085,,,
User_95,Apotics,Spironolactone,Cardiovascular,279,24,0.9286214960319177,,,
User_95,Apotics,Warfarin,Cardiovascular,459,20,0.805941337984353,,,
User_95,Apotics,Clopidogrel,Cardiovascular,330,10,0.8735447079192576,,,
User_95,Apotics,Dexamethasone,Immunosuppressant,337,24,0.9036327950561287,,,
User_95,Apotics,Prednisone,Immunosuppressant,242,16,0.8527010336447854,,,
User_95,Apotics,Hydrocortisone,Immunosuppressant,123,16,0.9081273761047226,,,
User_95,Apotics,Methotrexate,Immunosuppressant,339,14,0.8573348183416756,,,
User_95,Apotics,Mycophenolate,Immunosuppressant,338,10,0.8658491068277199,,,
User_95,Apotics,Levothyroxine,Endocrine,193,11,0.8811633968872263,,,
User_95,Apotics,Propylthiouracil,Endocrine,456,17,0.9395622745846262,,,
User_95,Apotics,Methimazole,Endocrine,490,25,0.8446280556384143,,,
User_95,Apotics,Fluoxetine,Psychiatric,457,17,0.7435332206444815,,,
User_95,Apotics,Sertraline,Psychiatric,66,11,0.8181832794071754,,,
User_95,Apotics,Diazepam,Psychiatric,389,7,0.7686961555900935,,,
User_95,Apotics,Lorazepam,Psychiatric,313,14,0.8738832697684852,,,
User_95,Apotics,Alprazolam,Psychiatric,349,13,0.7524098890671344,,,
User_95,Apotics,Haloperidol,Psychiatric,198,28,0.9167941606183205,,,
User_95,Apotics,Risperidone,Psychiatric,251,16,0.9173827580764952,,,
User_95,Apotics,Omeprazole,Gastrointestinal,498,23,0.8939605296342198,,,
User_95,Apotics,Ranitidine,Gastrointestinal,486,20,0.8495900519320836,,,
User_95,Apotics,Pantoprazole,Gastrointestinal,134,23,0.7558102184113835,,,
User_95,Apotics,Esomeprazole,Gastrointestinal,262,27,0.9930502795540568,,,
User_95,Apotics,Lansoprazole,Gastrointestinal,241,19,0.7756600151850739,,,
User_96,Apotics,Paracetamol,Painkiller,429,13,0.8937371073385219,,,
User_96,Apotics,Ibuprofen,Painkiller,86,12,0.8447354411143353,,,
User_96,Apotics,Aspirin,Painkiller,108,22,0.9094939971821681,,,
User_96,Apotics,Naproxen,Painkiller,342,18,0.9666239214254926,,,
User_96,Apotics,Ketoprofen,Painkiller,225,12,0.9003810233644196,,,
User_96,Apotics,Amoxicillin,Antibiotic,238,22,0.7492443221677005,,,
User_96,Apotics,Azithromycin,Antibiotic,349,16,0.8481507821955769,,,
User_96,Apotics,Ciprofloxacin,Antibiotic,467,9,0.7952636972966014,,,
User_96,Apotics,Doxycycline,Antibiotic,252,28,0.7255130863918213,,,
User_96,Apotics,Clindamycin,Antibiotic,223,15,0.7026444499883417,,,
User_96,Apotics,Oseltamivir,Antiviral,70,16,0.803331486528553,,,
User_96,Apotics,Acyclovir,Antiviral,368,15,0.8016808659811079,,,
User_96,Apotics,Remdesivir,Antiviral,374,14,0.7392094761244938,,,
User_96,Apotics,Favipiravir,Antiviral,294,16,0.8022629618751809,,,
User_96,Apotics,Zanamivir,Antiviral,367,28,0.8046108432528934,,,
User_96,Apotics,Metformin,Diabetes,351,11,0.7290854177880144,,,
User_96,Apotics,Insulin,Diabetes,486,12,0.8577058167758518,,,
User_96,Apotics,Glipizide,Diabetes,60,16,0.8785600542716313,,,
User_96,Apotics,Sitagliptin,Diabetes,296,8,0.7191733962847423,,,
User_96,Apotics,Pioglitazone,Diabetes,292,18,0.7902856829234765,,,
User_96,Apotics,Atorvastatin,Cardiovascular,372,8,0.9329772687949963,,,
User_96,Apotics,Simvastatin,Cardiovascular,444,9,0.7768452655521246,,,
User_96,Apotics,Lisinopril,Cardiovascular,470,28,0.984659153768439,,,
User_96,Apotics,Amlodipine,Cardiovascular,145,9,0.746770373061984,,,
User_96,Apotics,Losartan,Cardiovascular,166,14,0.9166063430080087,,,
User_96,Apotics,Furosemide,Cardiovascular,155,8,0.740416133527199,,,
User_96,Apotics,Hydrochlorothiazide,Cardiovascular,356,10,0.7320268991483239,,,
User_96,Apotics,Spironolactone,Cardiovascular,186,22,0.8965516429533757,,,
User_96,Apotics,Warfarin,Cardiovascular,74,10,0.8029046429501789,,,
User_96,Apotics,Clopidogrel,Cardiovascular,350,15,0.7319342766499324,,,
User_96,Apotics,Dexamethasone,Immunosuppressant,324,20,0.7598945925868069,,,
User_96,Apotics,Prednisone,Immunosuppressant,448,9,0.988500031654749,,,
User_96,Apotics,Hydrocortisone,Immunosuppressant,479,22,0.9899227888370287,,,
User_96,Apotics,Methotrexate,Immunosuppressant,288,13,0.9669793167670293,,,
User_96,Apotics,Mycophenolate,Immunosuppressant,262,21,0.8425739579761601,,,
User_96,Apotics,Levothyroxine,Endocrine,467,14,0.8414104330518992,,,
User_96,Apotics,Propylthiouracil,Endocrine,171,23,0.7874730308727296,,,
User_96,Apotics,Methimazole,Endocrine,271,28,0.9565943393088815,,,
User_96,Apotics,Fluoxetine,Psychiatric,312,13,0.966727719474688,,,
User_96,Apotics,Sertraline,Psychiatric,435,21,0.7160885171114347,,,
User_96,Apotics,Diazepam,Psychiatric,99,15,0.9571983470600658,,,
User_96,Apotics,Lorazepam,Psychiatric,281,11,0.7841770647923106,,,
User_96,Apotics,Alprazolam,Psychiatric,252,11,0.9126185739714698,,,
User_96,Apotics,Haloperidol,Psychiatric,401,10,0.94422007178538,,,
User_96,Apotics,Risperidone,Psychiatric,497,28,0.9848612311340955,,,
User_96,Apotics,Omeprazole,Gastrointestinal,66,18,0.7324437827011595,,,
User_96,Apotics,Ranitidine,Gastrointestinal,66,16,0.7257432315128316,,,
User_96,Apotics,Pantoprazole,Gastrointestinal,259,25,0.7615165280256507,,,
User_96,Apotics,Esomeprazole,Gastrointestinal,127,22,0.8416593515854526,,,
User_96,Apotics,Lansoprazole,Gastrointestinal,67,22,0.9997989764479257,,,
User_97,Apotics,Paracetamol,Painkiller,184,18,0.92330105284651,,,
User_97,Apotics,Ibuprofen,Painkiller,118,27,0.7742856661596716,,,
User_97,Apotics,Aspirin,Painkiller,158,18,0.8215306381141362,,,
User_97,Apotics,Naproxen,Painkiller,447,10,0.7244283066120806,,,
User_97,Apotics,Ketoprofen,Painkiller,67,9,0.816187352102599,,,
User_97,Apotics,Amoxicillin,Antibiotic,197,9,0.9083625922111822,,,
User_97,Apotics,Azithromycin,Antibiotic,68,10,0.7703346546424118,,,
User_97,Apotics,Ciprofloxacin,Antibiotic,190,19,0.7275688276231318,,,
User_97,Apotics,Doxycycline,Antibiotic,207,25,0.8082365203236179,,,
User_97,Apotics,Clindamycin,Antibiotic,481,18,0.7458661346943994,,,
User_97,Apotics,Oseltamivir,Antiviral,290,16,0.7647814612060405,,,
User_97,Apotics,Acyclovir,Antiviral,324,13,0.7937217693038895,,,
User_97,Apotics,Remdesivir,Antiviral,265,21,0.8766278390695028,,,
User_97,Apotics,Favipiravir,Antiviral,229,26,0.8484271718757412,,,
User_97,Apotics,Zanamivir,Antiviral,309,11,0.7481122705500016,,,
User_97,Apotics,Metformin,Diabetes,392,14,0.9788277235079542,,,
User_97,Apotics,Insulin,Diabetes,494,17,0.754005413515242,,,
User_97,Apotics,Glipizide,Diabetes,62,20,0.9420698043759067,,,
User_97,Apotics,Sitagliptin,Diabetes,330,24,0.8859898874388501,,,
User_97,Apotics,Pioglitazone,Diabetes,285,24,0.7180661093335708,,,
User_97,Apotics,Atorvastatin,Cardiovascular,301,24,0.8929038940554298,,,
User_97,Apotics,Simvastatin,Cardiovascular,320,22,0.9912931574767441,,,
User_97,Apotics,Lisinopril,Cardiovascular,79,24,0.7030220985979694,,,
User_97,Apotics,Amlodipine,Cardiovascular,382,26,0.7644260997475247,,,
User_97,Apotics,Losartan,Cardiovascular,84,29,0.8260870780162766,,,
User_97,Apotics,Furosemide,Cardiovascular,279,9,0.9618846191227006,,,
User_97,Apotics,Hydrochlorothiazide,Cardiovascular,494,26,0.811455872573072,,,
User_97,Apotics,Spironolactone,Cardiovascular,57,14,0.9325438233185783,,,
User_97,Apotics,Warfarin,Cardiovascular,81,13,0.7168240507791013,,,
User_97,Apotics,Clopidogrel,Cardiovascular,439,22,0.7077421504573693,,,
User_97,Apotics,Dexamethasone,Immunosuppressant,465,19,0.8866946069362793,,,
User_97,Apotics,Prednisone,Immunosuppressant,415,15,0.7933125115170951,,,
User_97,Apotics,Hydrocortisone,Immunosuppressant,419,17,0.8018481745179828,,,
User_97,Apotics,Methotrexate,Immunosuppressant,244,17,0.7174401373080486,,,
User_97,Apotics,Mycophenolate,Immunosuppressant,468,21,0.9945053517811147,,,
User_97,Apotics,Levothyroxine,Endocrine,80,26,0.7242540404929761,,,
User_97,Apotics,Propylthiouracil,Endocrine,380,25,0.9576253777572676,,,
User_97,Apotics,Methimazole,Endocrine,492,11,0.910718842762128,,,
User_97,Apotics,Fluoxetine,Psychiatric,415,8,0.9558868341021246,,,
User_97,Apotics,Sertraline,Psychiatric,67,19,0.8571017199996955,,,
User_97,Apotics,Diazepam,Psychiatric,325,8,0.8061717478770576,,,
User_97,Apotics,Lorazepam,Psychiatric,111,24,0.8730728605968254,,,
User_97,Apotics,Alprazolam,Psychiatric,232,16,0.7421491944582405,,,
User_97,Apotics,Haloperidol,Psychiatric,386,28,0.8234667239635082,,,
User_97,Apotics,Risperidone,Psychiatric,469,20,0.9651487970426457,,,
User_97,Apotics,Omeprazole,Gastrointestinal,469,20,0.8708005605328282,,,
User_97,Apotics,Ranitidine,Gastrointestinal,375,15,0.868335922536323,,,
User_97,Apotics,Pantoprazole,Gastrointestinal,381,14,0.9718292348931349,,,
User_97,Apotics,Esomeprazole,Gastrointestinal,336,11,0.9404116749626378,,,
